order_id,contact_id,order_date,order_datetime,campaign_id_ref,campaign_name_ref,acquisition_channel,article_id,category,brand,product_name,quantity,unit_price_eur,subtotal_eur,discount_pct,discount_eur,shipping_eur,total_eur,payment_method,order_status,is_returned,is_first_order,customer_city,customer_country,_load_ts,_source_system
ORD-20088,CON-20078,2025-12-06,2025-12-06T17:43:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-502,Smart Home & Wearables,Garmin,Forerunner 965 Smartwatch,2,549.0,1098.0,0.0,0.0,0.0,1098.0,apple_pay,completed,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20089,CON-20078,2025-11-27,2025-11-27T10:46:00,CMP-3008,Black Friday & Cyber Monday,Google Ads,ART-301,Audio & Kopfhörer,Sony,WH-1000XM6 Kopfhörer,1,369.0,369.0,0.0,0.0,0.0,369.0,credit_card,completed,False,False,Bremen,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20090,CON-20087,2025-10-19,2025-10-19T21:10:00,,,Google Ads,ART-404,Gaming,Sony,DualSense Edge Controller,1,119.0,119.0,0.2,23.8,0.0,95.2,klarna,cancelled,False,True,Winterthur,CH,2026-05-01T06:30:00,technow_shop_db
ORD-20091,CON-20087,2025-06-28,2025-06-28T20:45:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Google Ads,ART-105,Smartphones,Google,Pixel 9 128GB,1,799.0,799.0,0.0,0.0,0.0,799.0,paypal,cancelled,False,False,Winterthur,CH,2026-05-01T06:30:00,technow_shop_db
ORD-20092,CON-20087,2025-11-19,2025-11-19T10:42:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-304,Audio & Kopfhörer,Samsung,Galaxy Buds3 Pro,3,199.0,597.0,0.0,0.0,0.0,597.0,credit_card,returned,True,False,Winterthur,CH,2026-05-01T06:30:00,technow_shop_db
ORD-20093,CON-20087,2025-08-27,2025-08-27T19:58:00,,,Google Ads,ART-407,Gaming,Samsung,"Odyssey G6 27"" Gaming Mon.",1,349.0,349.0,0.07,24.43,0.0,324.57,credit_card,completed,False,False,Winterthur,CH,2026-05-01T06:30:00,technow_shop_db
ORD-20094,CON-20087,2025-08-27,2025-08-27T13:47:00,,,Google Ads,ART-103,Smartphones,Samsung,Galaxy S25 128GB,2,929.0,1858.0,0.0,0.0,0.0,1858.0,klarna,returned,True,False,Winterthur,CH,2026-05-01T06:30:00,technow_shop_db
ORD-20095,CON-20087,2025-08-19,2025-08-19T08:37:00,CMP-3003,Back-to-School – Laptops & Tablets,Google Ads,ART-106,Smartphones,Xiaomi,Redmi Note 14 Pro 256GB,2,369.0,738.0,0.0,0.0,0.0,738.0,paypal,completed,False,False,Winterthur,CH,2026-05-01T06:30:00,technow_shop_db
ORD-20096,CON-20087,2025-11-02,2025-11-02T14:06:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-106,Smartphones,Xiaomi,Redmi Note 14 Pro 256GB,1,369.0,369.0,0.0,0.0,0.0,369.0,bank_transfer,completed,False,False,Winterthur,CH,2026-05-01T06:30:00,technow_shop_db
ORD-20097,CON-20087,2025-10-06,2025-10-06T21:09:00,,,Google Ads,ART-101,Smartphones,Apple,iPhone 16 128GB,2,979.0,1958.0,0.25,489.5,0.0,1468.5,credit_card,completed,False,False,Winterthur,CH,2026-05-01T06:30:00,technow_shop_db
ORD-20098,CON-20096,2026-01-31,2026-01-31T13:31:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-303,Audio & Kopfhörer,Bose,QuietComfort Ultra,3,299.0,897.0,0.2,179.4,0.0,717.6,klarna,completed,False,True,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20099,CON-20096,2025-06-27,2025-06-27T12:54:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Meta Ads,ART-401,Gaming,Sony,PlayStation 5 Pro,2,699.0,1398.0,0.19,265.62,0.0,1132.38,klarna,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20100,CON-20096,2025-12-18,2025-12-18T09:33:00,,,Meta Ads,ART-204,Laptops & Tablets,Lenovo,"ThinkPad X1 Carbon i7 14""",2,1649.0,3298.0,0.11,362.78,0.0,2935.22,bank_transfer,returned,True,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20101,CON-20096,2025-06-28,2025-06-28T16:29:00,,,Meta Ads,ART-208,Laptops & Tablets,Apple,iPad mini 7 64GB WiFi,2,579.0,1158.0,0.08,92.64,0.0,1065.36,bank_transfer,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20102,CON-20096,2025-09-09,2025-09-09T07:23:00,,,Meta Ads,ART-203,Laptops & Tablets,Samsung,Galaxy Tab S10 256GB,2,829.0,1658.0,0.0,0.0,0.0,1658.0,klarna,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20103,CON-20096,2025-08-26,2025-08-26T08:06:00,CMP-3003,Back-to-School – Laptops & Tablets,Meta Ads,ART-202,Laptops & Tablets,Apple,"iPad Air 11"" M2 256GB",2,879.0,1758.0,0.0,0.0,0.0,1758.0,klarna,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20104,CON-20096,2025-12-24,2025-12-24T14:02:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-503,Smart Home & Wearables,Fitbit,Sense 3 Fitness-Tracker,3,199.0,597.0,0.0,0.0,0.0,597.0,apple_pay,cancelled,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20105,CON-20096,2025-07-16,2025-07-16T21:55:00,,,Meta Ads,ART-208,Laptops & Tablets,Apple,iPad mini 7 64GB WiFi,2,579.0,1158.0,0.07,81.06,0.0,1076.94,paypal,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20106,CON-20096,2026-02-16,2026-02-16T14:01:00,,,Meta Ads,ART-405,Gaming,Razer,BlackShark V2 Pro 2025,3,169.0,507.0,0.0,0.0,0.0,507.0,credit_card,returned,True,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20107,CON-20096,2026-02-03,2026-02-03T20:19:00,,,Meta Ads,ART-202,Laptops & Tablets,Apple,"iPad Air 11"" M2 256GB",1,879.0,879.0,0.0,0.0,0.0,879.0,credit_card,cancelled,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20108,CON-20096,2026-03-12,2026-03-12T22:04:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-204,Laptops & Tablets,Lenovo,"ThinkPad X1 Carbon i7 14""",1,1649.0,1649.0,0.17,280.33,0.0,1368.67,credit_card,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20109,CON-20096,2026-01-15,2026-01-15T17:07:00,CMP-3010,Neujahrs-Deals – Fitness & Smart Home,Meta Ads,ART-202,Laptops & Tablets,Apple,"iPad Air 11"" M2 256GB",2,879.0,1758.0,0.0,0.0,0.0,1758.0,credit_card,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20110,CON-20096,2025-08-03,2025-08-03T16:23:00,,,Meta Ads,ART-201,Laptops & Tablets,Apple,"MacBook Air M3 13""",1,1349.0,1349.0,0.24,323.76,0.0,1025.24,bank_transfer,returned,True,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20111,CON-20096,2025-10-29,2025-10-29T21:08:00,,,Meta Ads,ART-206,Laptops & Tablets,Microsoft,Surface Pro 10 i5,1,1249.0,1249.0,0.0,0.0,0.0,1249.0,bank_transfer,cancelled,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20112,CON-20096,2025-09-30,2025-09-30T08:12:00,CMP-3004,iPhone 16 Launch – Trade-In Aktion,Meta Ads,ART-204,Laptops & Tablets,Lenovo,"ThinkPad X1 Carbon i7 14""",2,1649.0,3298.0,0.2,659.6,0.0,2638.4,credit_card,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20113,CON-20096,2025-10-09,2025-10-09T15:24:00,,,Meta Ads,ART-208,Laptops & Tablets,Apple,iPad mini 7 64GB WiFi,1,579.0,579.0,0.0,0.0,0.0,579.0,paypal,cancelled,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20114,CON-20096,2025-08-13,2025-08-13T13:04:00,,,Meta Ads,ART-204,Laptops & Tablets,Lenovo,"ThinkPad X1 Carbon i7 14""",2,1649.0,3298.0,0.0,0.0,0.0,3298.0,bank_transfer,cancelled,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20115,CON-20096,2026-04-06,2026-04-06T12:26:00,,,Meta Ads,ART-207,Laptops & Tablets,Asus,ZenBook 14 OLED i7 2025,2,1029.0,2058.0,0.17,349.86,0.0,1708.14,credit_card,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20116,CON-20096,2026-02-28,2026-02-28T10:43:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-106,Smartphones,Xiaomi,Redmi Note 14 Pro 256GB,2,369.0,738.0,0.0,0.0,0.0,738.0,bank_transfer,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20117,CON-20096,2025-09-24,2025-09-24T15:00:00,CMP-3004,iPhone 16 Launch – Trade-In Aktion,Meta Ads,ART-102,Smartphones,Apple,iPhone 16 Pro 256GB,1,1329.0,1329.0,0.0,0.0,0.0,1329.0,paypal,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20118,CON-20096,2026-02-06,2026-02-06T10:33:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-205,Laptops & Tablets,HP,HP Pavilion 15 Ryzen 7,1,729.0,729.0,0.0,0.0,0.0,729.0,credit_card,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20119,CON-20096,2025-12-17,2025-12-17T12:22:00,,,Meta Ads,ART-207,Laptops & Tablets,Asus,ZenBook 14 OLED i7 2025,2,1029.0,2058.0,0.0,0.0,0.0,2058.0,credit_card,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20120,CON-20096,2026-02-18,2026-02-18T11:42:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-301,Audio & Kopfhörer,Sony,WH-1000XM6 Kopfhörer,3,369.0,1107.0,0.0,0.0,0.0,1107.0,klarna,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20121,CON-20096,2025-10-06,2025-10-06T20:45:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-208,Laptops & Tablets,Apple,iPad mini 7 64GB WiFi,2,579.0,1158.0,0.14,162.12,0.0,995.88,bank_transfer,cancelled,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20122,CON-20096,2025-09-26,2025-09-26T16:40:00,,,Meta Ads,ART-406,Gaming,Logitech,G Pro X Superlight 2 Maus,1,169.0,169.0,0.0,0.0,0.0,169.0,klarna,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20123,CON-20096,2025-07-18,2025-07-18T12:36:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-401,Gaming,Sony,PlayStation 5 Pro,2,699.0,1398.0,0.0,0.0,0.0,1398.0,credit_card,cancelled,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20124,CON-20096,2026-02-10,2026-02-10T10:25:00,CMP-3010,Neujahrs-Deals – Fitness & Smart Home,Meta Ads,ART-201,Laptops & Tablets,Apple,"MacBook Air M3 13""",2,1349.0,2698.0,0.0,0.0,0.0,2698.0,paypal,cancelled,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20125,CON-20096,2026-02-26,2026-02-26T08:38:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-204,Laptops & Tablets,Lenovo,"ThinkPad X1 Carbon i7 14""",1,1649.0,1649.0,0.22,362.78,0.0,1286.22,paypal,returned,True,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20126,CON-20096,2025-06-27,2025-06-27T20:31:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Meta Ads,ART-206,Laptops & Tablets,Microsoft,Surface Pro 10 i5,1,1249.0,1249.0,0.0,0.0,0.0,1249.0,credit_card,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20127,CON-20096,2026-02-03,2026-02-03T16:16:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-404,Gaming,Sony,DualSense Edge Controller,2,119.0,238.0,0.0,0.0,0.0,238.0,paypal,cancelled,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20128,CON-20096,2025-06-19,2025-06-19T21:57:00,,,Meta Ads,ART-206,Laptops & Tablets,Microsoft,Surface Pro 10 i5,1,1249.0,1249.0,0.0,0.0,0.0,1249.0,credit_card,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20129,CON-20096,2025-07-25,2025-07-25T07:22:00,,,Meta Ads,ART-206,Laptops & Tablets,Microsoft,Surface Pro 10 i5,1,1249.0,1249.0,0.15,187.35,0.0,1061.65,paypal,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20130,CON-20096,2025-08-18,2025-08-18T20:07:00,,,Meta Ads,ART-205,Laptops & Tablets,HP,HP Pavilion 15 Ryzen 7,1,729.0,729.0,0.0,0.0,0.0,729.0,credit_card,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20131,CON-20096,2026-01-06,2026-01-06T12:34:00,,,Meta Ads,ART-208,Laptops & Tablets,Apple,iPad mini 7 64GB WiFi,2,579.0,1158.0,0.12,138.96,0.0,1019.04,credit_card,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20132,CON-20096,2025-09-10,2025-09-10T10:12:00,CMP-3004,iPhone 16 Launch – Trade-In Aktion,Meta Ads,ART-101,Smartphones,Apple,iPhone 16 128GB,1,979.0,979.0,0.0,0.0,0.0,979.0,apple_pay,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20133,CON-20096,2025-10-15,2025-10-15T10:26:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-203,Laptops & Tablets,Samsung,Galaxy Tab S10 256GB,2,829.0,1658.0,0.0,0.0,0.0,1658.0,paypal,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20134,CON-20096,2025-12-17,2025-12-17T11:07:00,,,Meta Ads,ART-203,Laptops & Tablets,Samsung,Galaxy Tab S10 256GB,2,829.0,1658.0,0.0,0.0,0.0,1658.0,credit_card,cancelled,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20135,CON-20096,2025-11-23,2025-11-23T20:38:00,,,Meta Ads,ART-205,Laptops & Tablets,HP,HP Pavilion 15 Ryzen 7,2,729.0,1458.0,0.0,0.0,0.0,1458.0,credit_card,completed,False,False,Düsseldorf,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20136,CON-20102,2025-12-04,2025-12-04T12:15:00,CMP-3009,Weihnachten – Geschenke & Bundles,Google Ads,ART-204,Laptops & Tablets,Lenovo,"ThinkPad X1 Carbon i7 14""",2,1649.0,3298.0,0.19,626.62,0.0,2671.38,klarna,completed,False,True,Basel,CH,2026-05-01T06:30:00,technow_shop_db
ORD-20137,CON-20102,2025-10-07,2025-10-07T12:12:00,,,Google Ads,ART-203,Laptops & Tablets,Samsung,Galaxy Tab S10 256GB,1,829.0,829.0,0.13,107.77,0.0,721.23,apple_pay,completed,False,False,Basel,CH,2026-05-01T06:30:00,technow_shop_db
ORD-20138,CON-20102,2025-07-08,2025-07-08T20:01:00,,,Google Ads,ART-201,Laptops & Tablets,Apple,"MacBook Air M3 13""",2,1349.0,2698.0,0.0,0.0,0.0,2698.0,klarna,completed,False,False,Basel,CH,2026-05-01T06:30:00,technow_shop_db
ORD-20139,CON-20102,2025-07-30,2025-07-30T14:21:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Google Ads,ART-405,Gaming,Razer,BlackShark V2 Pro 2025,1,169.0,169.0,0.11,18.59,0.0,150.41,klarna,completed,False,False,Basel,CH,2026-05-01T06:30:00,technow_shop_db
ORD-20140,CON-20108,2026-02-10,2026-02-10T08:11:00,CMP-3010,Neujahrs-Deals – Fitness & Smart Home,Google Ads,ART-106,Smartphones,Xiaomi,Redmi Note 14 Pro 256GB,1,369.0,369.0,0.11,40.59,0.0,328.41,credit_card,returned,True,True,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20141,CON-20115,2025-08-04,2025-08-04T22:23:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Meta Ads,ART-403,Gaming,Nintendo,Nintendo Switch 2,2,449.0,898.0,0.0,0.0,0.0,898.0,klarna,completed,False,True,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20142,CON-20115,2025-10-29,2025-10-29T18:15:00,,,Meta Ads,ART-307,Audio & Kopfhörer,Jabra,Evolve2 75 Headset,1,349.0,349.0,0.0,0.0,0.0,349.0,klarna,completed,False,False,Mannheim,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20143,CON-20123,2025-08-22,2025-08-22T13:12:00,,,Google Ads,ART-106,Smartphones,Xiaomi,Redmi Note 14 Pro 256GB,2,369.0,738.0,0.0,0.0,0.0,738.0,paypal,completed,False,True,Innsbruck,AT,2026-05-01T06:30:00,technow_shop_db
ORD-20144,CON-20123,2025-10-18,2025-10-18T08:08:00,CMP-3006,Business Loyalty – Premium Club,Google Ads,ART-306,Audio & Kopfhörer,Sonos,Era 300 Smart Speaker,2,449.0,898.0,0.0,0.0,0.0,898.0,credit_card,cancelled,False,False,Innsbruck,AT,2026-05-01T06:30:00,technow_shop_db
ORD-20145,CON-20123,2026-03-12,2026-03-12T09:30:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-303,Audio & Kopfhörer,Bose,QuietComfort Ultra,2,299.0,598.0,0.16,95.68,0.0,502.32,credit_card,cancelled,False,False,Innsbruck,AT,2026-05-01T06:30:00,technow_shop_db
ORD-20146,CON-20123,2026-02-20,2026-02-20T22:43:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-507,Smart Home & Wearables,Xiaomi,Smart Band 9 Pro,3,79.0,237.0,0.0,0.0,0.0,237.0,klarna,completed,False,False,Innsbruck,AT,2026-05-01T06:30:00,technow_shop_db
ORD-20147,CON-20130,2025-09-03,2025-09-03T07:10:00,,,Google Ads,ART-101,Smartphones,Apple,iPhone 16 128GB,2,979.0,1958.0,0.0,0.0,0.0,1958.0,paypal,cancelled,False,True,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20148,CON-20130,2025-11-03,2025-11-03T14:18:00,,,Google Ads,ART-103,Smartphones,Samsung,Galaxy S25 128GB,1,929.0,929.0,0.1,92.9,0.0,836.1,klarna,completed,False,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20149,CON-20130,2025-10-21,2025-10-21T11:17:00,,,Google Ads,ART-104,Smartphones,Samsung,Galaxy S25 Ultra 256GB,1,1429.0,1429.0,0.0,0.0,0.0,1429.0,klarna,completed,False,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20150,CON-20130,2026-04-20,2026-04-20T18:20:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-107,Smartphones,OnePlus,OnePlus 13 256GB,2,869.0,1738.0,0.06,104.28,0.0,1633.72,bank_transfer,completed,False,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20151,CON-20130,2025-09-21,2025-09-21T15:11:00,CMP-3004,iPhone 16 Launch – Trade-In Aktion,Google Ads,ART-107,Smartphones,OnePlus,OnePlus 13 256GB,2,869.0,1738.0,0.0,0.0,0.0,1738.0,klarna,cancelled,False,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20152,CON-20130,2025-09-14,2025-09-14T21:14:00,CMP-3004,iPhone 16 Launch – Trade-In Aktion,Google Ads,ART-103,Smartphones,Samsung,Galaxy S25 128GB,2,929.0,1858.0,0.2,371.6,0.0,1486.4,credit_card,completed,False,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20153,CON-20130,2026-02-01,2026-02-01T09:31:00,CMP-3010,Neujahrs-Deals – Fitness & Smart Home,Google Ads,ART-103,Smartphones,Samsung,Galaxy S25 128GB,1,929.0,929.0,0.0,0.0,0.0,929.0,credit_card,cancelled,False,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20154,CON-20130,2025-10-23,2025-10-23T07:19:00,CMP-3005,Business Herbst – IT & Office Upgrade,Google Ads,ART-104,Smartphones,Samsung,Galaxy S25 Ultra 256GB,1,1429.0,1429.0,0.14,200.06,0.0,1228.94,bank_transfer,completed,False,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20155,CON-20130,2025-12-24,2025-12-24T10:46:00,CMP-3009,Weihnachten – Geschenke & Bundles,Google Ads,ART-407,Gaming,Samsung,"Odyssey G6 27"" Gaming Mon.",1,349.0,349.0,0.05,17.45,0.0,331.55,apple_pay,cancelled,False,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20156,CON-20130,2025-08-07,2025-08-07T14:49:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Google Ads,ART-101,Smartphones,Apple,iPhone 16 128GB,1,979.0,979.0,0.0,0.0,0.0,979.0,paypal,completed,False,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20157,CON-20130,2025-11-21,2025-11-21T09:12:00,CMP-3012,Cart Abandonment – Retargeting laufend,Google Ads,ART-105,Smartphones,Google,Pixel 9 128GB,2,799.0,1598.0,0.0,0.0,0.0,1598.0,credit_card,completed,False,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20158,CON-20137,2025-10-15,2025-10-15T10:01:00,,,Meta Ads,ART-505,Smart Home & Wearables,Amazon,Echo Show 8 3. Gen,1,149.0,149.0,0.0,0.0,0.0,149.0,credit_card,completed,False,True,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20159,CON-20137,2025-09-23,2025-09-23T07:14:00,CMP-3004,iPhone 16 Launch – Trade-In Aktion,Meta Ads,ART-104,Smartphones,Samsung,Galaxy S25 Ultra 256GB,2,1429.0,2858.0,0.0,0.0,0.0,2858.0,bank_transfer,cancelled,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20160,CON-20137,2025-07-28,2025-07-28T22:10:00,,,Meta Ads,ART-505,Smart Home & Wearables,Amazon,Echo Show 8 3. Gen,2,149.0,298.0,0.12,35.76,0.0,262.24,apple_pay,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20161,CON-20137,2025-07-14,2025-07-14T08:38:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-503,Smart Home & Wearables,Fitbit,Sense 3 Fitness-Tracker,3,199.0,597.0,0.0,0.0,0.0,597.0,klarna,cancelled,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20162,CON-20137,2026-04-16,2026-04-16T16:22:00,,,Meta Ads,ART-508,Smart Home & Wearables,Samsung,Galaxy Watch 7 44mm,3,329.0,987.0,0.0,0.0,0.0,987.0,bank_transfer,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20163,CON-20137,2025-07-10,2025-07-10T07:55:00,,,Meta Ads,ART-503,Smart Home & Wearables,Fitbit,Sense 3 Fitness-Tracker,2,199.0,398.0,0.14,55.72,0.0,342.28,bank_transfer,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20164,CON-20137,2025-07-28,2025-07-28T20:46:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Meta Ads,ART-403,Gaming,Nintendo,Nintendo Switch 2,2,449.0,898.0,0.0,0.0,0.0,898.0,paypal,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20165,CON-20137,2025-12-29,2025-12-29T17:08:00,,,Meta Ads,ART-504,Smart Home & Wearables,Philips,Hue Gradient Starter Set,2,179.0,358.0,0.0,0.0,0.0,358.0,paypal,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20166,CON-20137,2026-02-08,2026-02-08T14:24:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-504,Smart Home & Wearables,Philips,Hue Gradient Starter Set,3,179.0,537.0,0.12,64.44,0.0,472.56,apple_pay,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20167,CON-20137,2025-06-09,2025-06-09T18:35:00,CMP-3001,Sommerstart – Wearables & Smart Home,Meta Ads,ART-501,Smart Home & Wearables,Apple,Apple Watch Ultra 2,2,799.0,1598.0,0.0,0.0,0.0,1598.0,credit_card,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20168,CON-20137,2025-08-13,2025-08-13T20:15:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Meta Ads,ART-402,Gaming,Microsoft,Xbox Series X 2TB,1,549.0,549.0,0.0,0.0,0.0,549.0,klarna,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20169,CON-20137,2026-01-04,2026-01-04T18:03:00,,,Meta Ads,ART-502,Smart Home & Wearables,Garmin,Forerunner 965 Smartwatch,2,549.0,1098.0,0.0,0.0,0.0,1098.0,credit_card,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20170,CON-20137,2025-12-05,2025-12-05T11:05:00,CMP-3009,Weihnachten – Geschenke & Bundles,Meta Ads,ART-403,Gaming,Nintendo,Nintendo Switch 2,1,449.0,449.0,0.0,0.0,0.0,449.0,klarna,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20171,CON-20137,2025-11-01,2025-11-01T22:26:00,,,Meta Ads,ART-501,Smart Home & Wearables,Apple,Apple Watch Ultra 2,2,799.0,1598.0,0.06,95.88,0.0,1502.12,credit_card,cancelled,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20172,CON-20137,2025-08-28,2025-08-28T12:00:00,CMP-3003,Back-to-School – Laptops & Tablets,Meta Ads,ART-508,Smart Home & Wearables,Samsung,Galaxy Watch 7 44mm,3,329.0,987.0,0.0,0.0,0.0,987.0,bank_transfer,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20173,CON-20137,2026-02-12,2026-02-12T16:45:00,CMP-3010,Neujahrs-Deals – Fitness & Smart Home,Meta Ads,ART-507,Smart Home & Wearables,Xiaomi,Smart Band 9 Pro,1,79.0,79.0,0.0,0.0,0.0,79.0,klarna,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-20174,CON-20137,2025-09-21,2025-09-21T19:11:00,,,Meta Ads,ART-502,Smart Home & Wearables,Garmin,Forerunner 965 Smartwatch,2,549.0,1098.0,0.0,0.0,0.0,1098.0,klarna,cancelled,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
