report_date;adgroup_id;google_campaign_id;campaign_id_crm_ref;adgroup_name;keyword_match_type;bid_strategy;target_cpa_eur;device_type;impressions;clicks;ctr_pct;avg_cpc_eur;conversions;conv_rate_pct;spend_eur;revenue_eur;roas;quality_score;impression_share_pct;_load_ts;_source_system
04.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;tablet;506;6;125;43;0;324;258;0;0;6;67;31.12.2024 06:30;google_ads_api
05.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;desktop;2577;39;153;46;1;29;1794;13505;753;7;53;31.12.2024 06:30;google_ads_api
05.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;mobile;2443;40;164;41;1;343;164;1686;1028;7;6;31.12.2024 06:30;google_ads_api
05.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;tablet;566;8;146;44;0;366;352;0;0;7;65;31.12.2024 06:30;google_ads_api
06.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;desktop;3239;56;174;44;2;356;2464;25727;1044;7;63;31.12.2024 06:30;google_ads_api
06.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;mobile;2928;53;18;36;2;335;1908;24146;1266;7;87;31.12.2024 06:30;google_ads_api
06.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;tablet;632;9;142;48;0;334;432;0;0;7;82;31.12.2024 06:30;google_ads_api
07.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;desktop;3189;49;153;47;2;341;2303;35427;1538;7;44;31.12.2024 06:30;google_ads_api
07.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;mobile;2560;49;19;43;2;36;2107;31909;1514;8;62;31.12.2024 06:30;google_ads_api
07.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;tablet;615;9;14;44;0;356;396;0;0;7;84;31.12.2024 06:30;google_ads_api
08.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;desktop;2587;44;171;43;1;30;1892;7538;398;7;66;31.12.2024 06:30;google_ads_api
08.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;mobile;2607;51;197;36;1;288;1836;17692;964;8;71;31.12.2024 06:30;google_ads_api
08.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;tablet;570;8;149;44;0;286;352;0;0;7;54;31.12.2024 06:30;google_ads_api
09.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;desktop;2580;44;172;46;2;359;2024;15423;762;7;62;31.12.2024 06:30;google_ads_api
09.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;mobile;2481;47;188;38;2;333;1786;18003;1008;8;81;31.12.2024 06:30;google_ads_api
09.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;tablet;567;7;132;42;0;318;294;0;0;6;68;31.12.2024 06:30;google_ads_api
10.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;desktop;3301;50;152;46;2;366;230;18685;812;7;68;31.12.2024 06:30;google_ads_api
10.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;mobile;2686;52;195;4;1;277;208;12454;599;8;84;31.12.2024 06:30;google_ads_api
10.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;tablet;577;8;146;43;0;33;344;0;0;7;71;31.12.2024 06:30;google_ads_api
11.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;desktop;2993;50;168;48;2;335;240;28591;1191;7;84;31.12.2024 06:30;google_ads_api
11.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;mobile;2598;46;176;4;1;314;184;15753;856;7;46;31.12.2024 06:30;google_ads_api
11.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;tablet;565;8;144;41;0;289;328;0;0;7;87;31.12.2024 06:30;google_ads_api
12.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;desktop;2774;49;176;42;2;352;2058;34091;1657;7;64;31.12.2024 06:30;google_ads_api
12.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;mobile;2598;51;195;36;2;305;1836;37961;2068;8;48;31.12.2024 06:30;google_ads_api
12.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;tablet;642;10;148;49;0;342;49;0;0;7;79;31.12.2024 06:30;google_ads_api
13.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;desktop;2895;50;171;45;1;273;225;11867;527;7;73;31.12.2024 06:30;google_ads_api
13.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;mobile;2740;52;188;43;2;351;2236;14034;628;8;53;31.12.2024 06:30;google_ads_api
13.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;tablet;548;8;149;48;0;326;384;0;0;7;45;31.12.2024 06:30;google_ads_api
14.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;desktop;3032;53;176;44;2;301;2332;14914;64;7;86;31.12.2024 06:30;google_ads_api
14.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;mobile;2326;43;184;42;1;281;1806;7399;41;7;63;31.12.2024 06:30;google_ads_api
14.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;tablet;609;9;144;44;0;363;396;0;0;7;49;31.12.2024 06:30;google_ads_api
15.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;desktop;2191;32;145;44;1;319;1408;18821;1337;7;44;31.12.2024 06:30;google_ads_api
15.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;mobile;1895;34;181;42;1;363;1428;6891;483;7;74;31.12.2024 06:30;google_ads_api
15.01.2024;AGA-10014;GGL-204481;CMP-2001;Smart Home & Zubehör;BROAD;TARGET_CPA;140;tablet;472;7;152;43;0;306;301;0;0;7;48;31.12.2024 06:30;google_ads_api
15.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;3592;110;307;57;3;252;627;4158;663;7;43;31.12.2024 06:30;google_ads_api
15.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3098;104;335;5;2;213;520;12921;248;7;77;31.12.2024 06:30;google_ads_api
15.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;635;16;246;53;0;267;848;0;0;6;83;31.12.2024 06:30;google_ads_api
16.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;3381;114;337;51;2;214;5814;18018;31;7;5;31.12.2024 06:30;google_ads_api
16.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3534;112;316;52;2;205;5824;17662;303;7;57;31.12.2024 06:30;google_ads_api
16.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;740;17;235;56;0;257;952;0;0;6;64;31.12.2024 06:30;google_ads_api
17.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;4247;132;311;56;3;212;7392;56207;76;7;44;31.12.2024 06:30;google_ads_api
17.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3721;144;388;48;3;242;6912;56989;824;8;45;31.12.2024 06:30;google_ads_api
17.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;821;21;257;55;1;253;1155;18236;1579;6;45;31.12.2024 06:30;google_ads_api
18.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;3141;100;318;53;2;209;530;28726;542;7;67;31.12.2024 06:30;google_ads_api
18.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;2942;117;399;48;3;242;5616;41928;747;8;47;31.12.2024 06:30;google_ads_api
18.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;772;22;286;59;1;251;1298;15592;1201;7;52;31.12.2024 06:30;google_ads_api
19.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;3550;103;29;55;2;228;5665;22648;40;7;46;31.12.2024 06:30;google_ads_api
19.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3087;115;371;45;3;231;5175;55265;1068;8;45;31.12.2024 06:30;google_ads_api
19.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;813;19;238;58;0;211;1102;0;0;6;68;31.12.2024 06:30;google_ads_api
20.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;3750;118;315;51;3;228;6018;31351;521;7;73;31.12.2024 06:30;google_ads_api
20.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3417;133;388;54;3;256;7182;41717;581;8;58;31.12.2024 06:30;google_ads_api
20.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;780;19;245;52;0;251;988;0;0;6;81;31.12.2024 06:30;google_ads_api
21.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;3613;119;33;59;3;245;7021;51997;741;7;87;31.12.2024 06:30;google_ads_api
21.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3541;130;366;44;3;25;572;55522;971;8;8;31.12.2024 06:30;google_ads_api
21.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;733;18;243;53;0;255;954;0;0;6;42;31.12.2024 06:30;google_ads_api
22.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;4175;132;315;51;3;233;6732;43093;64;7;43;31.12.2024 06:30;google_ads_api
22.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3547;118;332;47;3;234;5546;32042;578;7;75;31.12.2024 06:30;google_ads_api
22.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;851;23;268;5;0;21;115;0;0;7;7;31.12.2024 06:30;google_ads_api
23.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;4664;137;293;55;3;252;7535;35066;465;7;55;31.12.2024 06:30;google_ads_api
23.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;4162;134;323;47;3;235;6298;44996;714;7;64;31.12.2024 06:30;google_ads_api
23.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;970;23;235;57;1;232;1311;5608;428;6;56;31.12.2024 06:30;google_ads_api
24.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;4205;119;283;53;3;222;6307;16825;267;7;76;31.12.2024 06:30;google_ads_api
24.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3643;126;346;49;3;255;6174;51501;834;7;79;31.12.2024 06:30;google_ads_api
24.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;842;24;286;5;0;207;120;0;0;7;82;31.12.2024 06:30;google_ads_api
25.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;4095;129;315;55;3;255;7095;21337;301;7;43;31.12.2024 06:30;google_ads_api
25.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3356;128;382;52;3;249;6656;5513;828;8;46;31.12.2024 06:30;google_ads_api
25.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;911;23;247;56;1;246;1288;11041;857;6;56;31.12.2024 06:30;google_ads_api
26.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;3913;117;298;56;3;216;6552;21289;325;7;65;31.12.2024 06:30;google_ads_api
26.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3944;136;344;52;3;256;7072;50732;717;7;53;31.12.2024 06:30;google_ads_api
26.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;773;19;244;59;0;247;1121;0;0;6;5;31.12.2024 06:30;google_ads_api
27.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;4435;137;31;59;4;258;8083;47139;583;7;85;31.12.2024 06:30;google_ads_api
27.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3686;136;368;53;3;249;7208;42843;594;8;49;31.12.2024 06:30;google_ads_api
27.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;767;20;26;53;0;226;106;0;0;7;65;31.12.2024 06:30;google_ads_api
28.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;3999;122;306;6;3;208;732;19723;269;7;82;31.12.2024 06:30;google_ads_api
28.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;4016;147;366;48;4;241;7056;53042;752;8;78;31.12.2024 06:30;google_ads_api
28.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;965;25;26;57;1;262;1425;10001;702;7;64;31.12.2024 06:30;google_ads_api
29.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;3880;107;277;6;2;211;642;20616;321;7;75;31.12.2024 06:30;google_ads_api
29.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3734;122;328;48;3;222;5856;34956;597;7;66;31.12.2024 06:30;google_ads_api
29.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;810;21;255;54;0;224;1134;0;0;6;7;31.12.2024 06:30;google_ads_api
30.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;5336;171;321;51;4;209;8721;59989;688;7;55;31.12.2024 06:30;google_ads_api
30.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;4596;170;37;53;5;269;901;50835;564;8;69;31.12.2024 06:30;google_ads_api
30.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;939;24;254;58;1;274;1392;10987;789;6;69;31.12.2024 06:30;google_ads_api
31.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;5595;166;296;59;4;231;9794;67538;69;7;73;31.12.2024 06:30;google_ads_api
31.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;4772;180;377;49;5;253;882;72722;825;8;61;31.12.2024 06:30;google_ads_api
31.03.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;1010;26;255;52;1;217;1352;18767;1388;6;64;31.12.2024 06:30;google_ads_api
01.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;4111;116;283;6;2;21;696;13832;199;7;77;31.12.2024 06:30;google_ads_api
01.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;4203;163;389;47;3;207;7661;48685;635;8;48;31.12.2024 06:30;google_ads_api
01.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;892;22;242;59;1;264;1298;16827;1296;6;5;31.12.2024 06:30;google_ads_api
02.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;4398;133;303;52;3;253;6916;35156;508;7;55;31.12.2024 06:30;google_ads_api
02.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;4161;146;352;47;4;242;6862;67283;981;7;64;31.12.2024 06:30;google_ads_api
02.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;1012;26;255;61;1;272;1586;11964;754;6;55;31.12.2024 06:30;google_ads_api
03.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;4377;137;312;59;4;274;8083;66871;827;7;48;31.12.2024 06:30;google_ads_api
03.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3696;136;369;49;4;267;6664;27745;416;8;81;31.12.2024 06:30;google_ads_api
03.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;1025;26;25;53;1;259;1378;18174;1319;6;49;31.12.2024 06:30;google_ads_api
04.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;4482;154;343;55;3;22;847;31183;368;7;43;31.12.2024 06:30;google_ads_api
04.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3528;126;357;54;3;221;6804;32246;474;7;43;31.12.2024 06:30;google_ads_api
04.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;1054;30;285;59;1;251;177;7426;42;7;55;31.12.2024 06:30;google_ads_api
05.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;4984;162;325;58;3;214;9396;35341;376;7;42;31.12.2024 06:30;google_ads_api
05.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3584;120;336;49;3;264;588;47044;80;7;66;31.12.2024 06:30;google_ads_api
05.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;861;22;25;5;0;226;110;0;0;6;79;31.12.2024 06:30;google_ads_api
06.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;5264;148;281;57;4;269;8436;2292;272;7;66;31.12.2024 06:30;google_ads_api
06.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;4348;142;326;5;3;235;710;26604;375;7;61;31.12.2024 06:30;google_ads_api
06.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;1156;27;237;5;1;274;135;12865;953;6;65;31.12.2024 06:30;google_ads_api
07.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;6033;189;314;55;4;232;10395;57598;554;7;87;31.12.2024 06:30;google_ads_api
07.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;4392;138;315;47;4;261;6486;63045;972;7;71;31.12.2024 06:30;google_ads_api
07.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;1194;33;278;5;1;228;165;13144;797;7;79;31.12.2024 06:30;google_ads_api
08.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;4296;142;331;58;3;237;8236;43033;522;7;79;31.12.2024 06:30;google_ads_api
08.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3640;138;38;47;3;237;6486;1834;283;8;51;31.12.2024 06:30;google_ads_api
08.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;861;25;291;61;1;241;1525;13102;859;7;54;31.12.2024 06:30;google_ads_api
09.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;5019;144;287;59;3;23;8496;52864;622;7;57;31.12.2024 06:30;google_ads_api
09.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3725;129;345;51;3;268;6579;54075;822;7;6;31.12.2024 06:30;google_ads_api
09.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;1101;29;263;61;1;24;1769;1277;722;7;79;31.12.2024 06:30;google_ads_api
10.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;5009;140;279;59;3;247;826;3941;477;7;57;31.12.2024 06:30;google_ads_api
10.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;3694;137;37;5;3;226;685;34397;502;8;74;31.12.2024 06:30;google_ads_api
10.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;948;22;235;54;1;267;1188;19474;1639;6;55;31.12.2024 06:30;google_ads_api
11.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;5337;183;343;57;4;209;10431;42345;406;7;79;31.12.2024 06:30;google_ads_api
11.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;4348;172;395;5;4;214;860;65753;765;8;44;31.12.2024 06:30;google_ads_api
11.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;879;25;281;54;1;23;135;13441;996;7;7;31.12.2024 06:30;google_ads_api
12.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;4983;171;343;59;4;231;10089;5414;537;7;66;31.12.2024 06:30;google_ads_api
12.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;4058;150;369;45;3;222;675;47398;702;8;65;31.12.2024 06:30;google_ads_api
12.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;963;26;267;53;1;223;1378;11748;853;7;88;31.12.2024 06:30;google_ads_api
13.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;5185;177;341;51;4;239;9027;69758;773;7;63;31.12.2024 06:30;google_ads_api
13.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;5295;186;352;51;4;21;9486;69349;731;7;57;31.12.2024 06:30;google_ads_api
13.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;1099;26;236;6;1;243;156;17419;1117;6;75;31.12.2024 06:30;google_ads_api
14.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;6099;195;32;56;5;261;1092;35995;33;7;51;31.12.2024 06:30;google_ads_api
14.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;4361;166;381;49;3;206;8134;31994;393;8;79;31.12.2024 06:30;google_ads_api
14.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;1160;31;271;53;1;21;1643;19494;1186;7;75;31.12.2024 06:30;google_ads_api
15.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;4812;159;33;5;4;263;795;76453;962;7;72;31.12.2024 06:30;google_ads_api
15.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;4129;154;372;53;4;229;8162;65695;805;8;71;31.12.2024 06:30;google_ads_api
15.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;914;27;293;61;1;235;1647;6276;381;7;48;31.12.2024 06:30;google_ads_api
16.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;desktop;4351;124;285;58;3;227;7192;31033;431;7;85;31.12.2024 06:30;google_ads_api
16.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;mobile;4606;178;386;5;4;222;890;52847;594;8;48;31.12.2024 06:30;google_ads_api
16.04.2024;AGA-10021;GGL-317752;CMP-2023;Fahrräder & E-Bikes;EXACT;TARGET_CPA;350;tablet;945;25;266;52;1;24;130;18682;1437;7;49;31.12.2024 06:30;google_ads_api
